subscription_id,customer_id,plan_id,plan_key,contract_type,start_date,end_date,locations,discount_pct,list_mrr,billed_mrr,is_active
SUB_06286,CUST_04987,1,basic,annual,2024-04-01,2024-06-01,2,0.0,99,99.0,False
SUB_06287,CUST_04987,1,basic,annual,2024-06-01,,3,0.0,99,99.0,True
SUB_06288,CUST_04988,2,pro,annual,2023-07-01,2023-12-01,3,0.0,379,379.0,False
SUB_06289,CUST_04988,2,pro,annual,2023-12-01,2024-01-01,2,0.0,339,339.0,False
SUB_06290,CUST_04988,2,pro,annual,2024-01-01,,3,0.0,379,379.0,True
SUB_06291,CUST_04989,2,pro,annual,2025-02-01,2025-10-01,4,0.2,419,335.2,False
SUB_06292,CUST_04989,2,pro,annual,2025-10-01,,5,0.2,459,367.2,True
SUB_06293,CUST_04990,1,basic,monthly,2024-02-01,,1,0.0,99,99.0,True
SUB_06294,CUST_04991,1,basic,annual,2023-12-01,2024-11-01,2,0.0,99,99.0,False
SUB_06295,CUST_04992,1,basic,monthly,2025-02-01,,1,0.0,99,99.0,True
SUB_06296,CUST_04993,1,basic,monthly,2023-12-01,,1,0.0,99,99.0,True
SUB_06297,CUST_04994,1,basic,monthly,2024-05-01,,1,0.0,99,99.0,True
SUB_06298,CUST_04995,2,pro,monthly,2024-01-01,2024-07-01,3,0.2,379,303.2,False
SUB_06299,CUST_04995,2,pro,monthly,2024-07-01,2024-08-01,4,0.2,419,335.2,False
SUB_06300,CUST_04996,1,basic,monthly,2024-09-01,2025-03-01,1,0.1,99,89.1,False
SUB_06301,CUST_04997,1,basic,monthly,2025-02-01,,1,0.0,99,99.0,True
SUB_06302,CUST_04998,1,basic,monthly,2024-01-01,2024-09-01,1,0.1,99,89.1,False
SUB_06303,CUST_04999,2,pro,annual,2024-05-01,2024-09-01,2,0.0,339,339.0,False
SUB_06304,CUST_04999,2,pro,annual,2024-09-01,,3,0.0,379,379.0,True
SUB_06305,CUST_05000,3,enterprise,annual,2025-12-01,,6,0.0,1149,1149.0,True
SUB_06306,CUST_05001,1,basic,monthly,2025-06-01,,1,0.1,99,89.1,True
SUB_06307,CUST_05002,1,basic,monthly,2023-12-01,2024-04-01,1,0.0,99,99.0,False
SUB_06308,CUST_05003,1,basic,monthly,2023-02-01,,1,0.1,99,89.1,True
SUB_06309,CUST_05004,1,basic,annual,2024-12-01,2025-07-01,1,0.0,99,99.0,False
SUB_06310,CUST_05005,3,enterprise,annual,2025-12-01,,8,0.0,1289,1289.0,True
SUB_06311,CUST_05006,2,pro,annual,2025-09-01,2025-12-01,2,0.2,339,271.2,False
SUB_06312,CUST_05006,2,pro,annual,2025-12-01,,3,0.2,379,303.2,True
SUB_06313,CUST_05007,1,basic,monthly,2025-05-01,,1,0.0,99,99.0,True
SUB_06314,CUST_05008,2,pro,monthly,2025-08-01,,3,0.2,379,303.2,True
SUB_06315,CUST_05009,2,pro,monthly,2025-12-01,,3,0.0,379,379.0,True
SUB_06316,CUST_05010,1,basic,monthly,2024-07-01,2025-02-01,1,0.1,99,89.1,False
SUB_06317,CUST_05011,3,enterprise,annual,2024-08-01,2025-01-01,7,0.1,1219,1097.1,False
SUB_06318,CUST_05011,3,enterprise,annual,2025-01-01,2025-06-01,8,0.1,1289,1160.1,False
SUB_06319,CUST_05011,3,enterprise,annual,2025-06-01,2025-11-01,9,0.1,1359,1223.1,False
SUB_06320,CUST_05011,3,enterprise,annual,2025-11-01,,10,0.1,1429,1286.1,True
SUB_06321,CUST_05012,1,basic,monthly,2025-06-01,,1,0.0,99,99.0,True
SUB_06322,CUST_05013,1,basic,monthly,2023-02-01,,1,0.0,99,99.0,True
SUB_06323,CUST_05014,2,pro,annual,2023-02-01,2024-05-01,3,0.0,379,379.0,False
SUB_06324,CUST_05014,2,pro,annual,2024-05-01,,4,0.0,419,419.0,True
SUB_06325,CUST_05015,1,basic,annual,2024-06-01,,1,0.0,99,99.0,True
SUB_06326,CUST_05016,3,enterprise,annual,2024-03-01,2025-12-01,10,0.2,1429,1143.2,False
SUB_06327,CUST_05017,2,pro,monthly,2025-07-01,,4,0.0,419,419.0,True
SUB_06328,CUST_05018,1,basic,monthly,2024-10-01,2025-10-01,1,0.0,99,99.0,False
SUB_06329,CUST_05019,1,basic,monthly,2023-02-01,2025-12-01,1,0.0,99,99.0,False
SUB_06330,CUST_05020,1,basic,monthly,2024-01-01,2025-11-01,1,0.0,99,99.0,False
SUB_06331,CUST_05021,1,basic,monthly,2025-06-01,,1,0.0,99,99.0,True
SUB_06332,CUST_05022,3,enterprise,annual,2024-07-01,2024-09-01,8,0.3,1289,902.3,False
SUB_06333,CUST_05022,3,enterprise,annual,2024-09-01,,9,0.3,1359,951.3,True
SUB_06334,CUST_05023,2,pro,annual,2025-04-01,,5,0.1,459,413.1,True
SUB_06335,CUST_05024,1,basic,annual,2024-09-01,,1,0.1,99,89.1,True
SUB_06336,CUST_05025,1,basic,monthly,2023-12-01,,1,0.0,99,99.0,True
SUB_06337,CUST_05026,2,pro,annual,2023-12-01,2024-10-01,2,0.1,339,305.1,False
SUB_06338,CUST_05026,2,pro,annual,2024-10-01,,3,0.1,379,341.1,True
SUB_06339,CUST_05027,3,enterprise,annual,2023-09-01,2024-11-01,8,0.1,1289,1160.1,False
SUB_06340,CUST_05027,3,enterprise,annual,2024-11-01,2025-08-01,7,0.1,1219,1097.1,False
SUB_06341,CUST_05027,3,enterprise,annual,2025-08-01,,8,0.1,1289,1160.1,True
SUB_06342,CUST_05028,2,pro,annual,2024-10-01,,1,0.1,299,269.1,True
SUB_06343,CUST_05029,2,pro,monthly,2025-02-01,,1,0.0,299,299.0,True
SUB_06344,CUST_05030,1,basic,monthly,2025-04-01,,1,0.0,99,99.0,True
SUB_06345,CUST_05031,2,pro,annual,2025-04-01,,1,0.0,299,299.0,True
SUB_06346,CUST_05032,1,basic,monthly,2025-11-01,,1,0.0,99,99.0,True
SUB_06347,CUST_05033,2,pro,monthly,2023-06-01,2024-04-01,1,0.0,299,299.0,False
SUB_06348,CUST_05034,1,basic,annual,2024-11-01,,1,0.0,99,99.0,True
SUB_06349,CUST_05035,1,basic,monthly,2024-08-01,2025-06-01,1,0.0,99,99.0,False
SUB_06350,CUST_05035,1,basic,monthly,2025-06-01,2025-09-01,2,0.0,99,99.0,False
SUB_06351,CUST_05035,1,basic,monthly,2025-09-01,,3,0.0,99,99.0,True
SUB_06352,CUST_05036,3,enterprise,annual,2025-09-01,,9,0.0,1359,1359.0,True
SUB_06353,CUST_05037,1,basic,monthly,2024-03-01,2024-04-01,1,0.1,99,89.1,False
SUB_06354,CUST_05038,1,basic,monthly,2025-05-01,,1,0.0,99,99.0,True
SUB_06355,CUST_05039,2,pro,annual,2024-06-01,,3,0.1,379,341.1,True
SUB_06356,CUST_05040,2,pro,annual,2024-05-01,2025-08-01,4,0.1,419,377.1,False
SUB_06357,CUST_05040,2,pro,annual,2025-08-01,,5,0.1,459,413.1,True
SUB_06358,CUST_05041,1,basic,monthly,2024-03-01,,1,0.0,99,99.0,True
SUB_06359,CUST_05042,2,pro,monthly,2023-04-01,2023-08-01,2,0.0,339,339.0,False
SUB_06360,CUST_05043,2,pro,monthly,2024-07-01,,1,0.0,299,299.0,True
SUB_06361,CUST_05044,2,pro,monthly,2025-04-01,,1,0.0,299,299.0,True
SUB_06362,CUST_05045,1,basic,monthly,2024-10-01,2025-09-01,1,0.1,99,89.1,False
SUB_06363,CUST_05046,1,basic,monthly,2025-09-01,,1,0.0,99,99.0,True
SUB_06364,CUST_05047,2,pro,annual,2025-02-01,2025-07-01,4,0.0,419,419.0,False
SUB_06365,CUST_05047,2,pro,annual,2025-07-01,,5,0.0,459,459.0,True
SUB_06366,CUST_05048,3,enterprise,monthly,2025-10-01,,7,0.0,1219,1219.0,True
SUB_06367,CUST_05049,1,basic,annual,2025-07-01,2025-12-01,1,0.0,99,99.0,False
SUB_06368,CUST_05049,1,basic,annual,2025-12-01,,2,0.0,99,99.0,True
SUB_06369,CUST_05050,3,enterprise,annual,2024-05-01,,8,0.1,1289,1160.1,True
SUB_06370,CUST_05051,2,pro,monthly,2024-06-01,,1,0.0,299,299.0,True
SUB_06371,CUST_05052,1,basic,monthly,2024-12-01,,1,0.0,99,99.0,True
SUB_06372,CUST_05053,1,basic,monthly,2023-06-01,,1,0.0,99,99.0,True
SUB_06373,CUST_05054,2,pro,monthly,2023-05-01,2024-12-01,2,0.0,339,339.0,False
SUB_06374,CUST_05055,2,pro,annual,2024-07-01,,3,0.0,379,379.0,True
SUB_06375,CUST_05056,1,basic,monthly,2025-11-01,,1,0.0,99,99.0,True
SUB_06376,CUST_05057,2,pro,annual,2025-12-01,,1,0.0,299,299.0,True
SUB_06377,CUST_05058,1,basic,monthly,2024-05-01,,1,0.0,99,99.0,True
SUB_06378,CUST_05059,2,pro,monthly,2025-04-01,,4,0.0,419,419.0,True
SUB_06379,CUST_05060,3,enterprise,monthly,2023-01-01,2023-02-01,7,0.0,1219,1219.0,False
SUB_06380,CUST_05060,3,enterprise,monthly,2023-02-01,2023-04-01,8,0.0,1289,1289.0,False
SUB_06381,CUST_05060,3,enterprise,monthly,2023-04-01,,9,0.0,1359,1359.0,True
SUB_06382,CUST_05061,1,basic,annual,2023-06-01,,4,0.1,99,89.1,True
SUB_06383,CUST_05062,1,basic,monthly,2025-01-01,,1,0.1,99,89.1,True
SUB_06384,CUST_05063,2,pro,annual,2025-10-01,,4,0.1,419,377.1,True
SUB_06385,CUST_05064,3,enterprise,annual,2023-06-01,2024-08-01,7,0.2,1219,975.2,False
SUB_06386,CUST_05064,3,enterprise,annual,2024-08-01,,8,0.2,1289,1031.2,True
SUB_06387,CUST_05065,1,basic,monthly,2025-07-01,,1,0.1,99,89.1,True
SUB_06388,CUST_05066,1,basic,monthly,2024-09-01,,1,0.1,99,89.1,True
SUB_06389,CUST_05067,2,pro,annual,2025-04-01,2025-06-01,2,0.0,339,339.0,False
SUB_06390,CUST_05068,1,basic,monthly,2025-04-01,,1,0.0,99,99.0,True
SUB_06391,CUST_05069,1,basic,monthly,2023-10-01,,1,0.0,99,99.0,True
SUB_06392,CUST_05070,1,basic,monthly,2025-04-01,,1,0.0,99,99.0,True
SUB_06393,CUST_05071,1,basic,monthly,2023-05-01,2025-06-01,1,0.0,99,99.0,False
SUB_06394,CUST_05072,1,basic,monthly,2024-01-01,,1,0.0,99,99.0,True
SUB_06395,CUST_05073,1,basic,annual,2023-02-01,,1,0.0,99,99.0,True
SUB_06396,CUST_05074,2,pro,monthly,2025-05-01,2025-11-01,2,0.0,339,339.0,False
SUB_06397,CUST_05075,2,pro,monthly,2024-03-01,2024-09-01,1,0.1,299,269.1,False
SUB_06398,CUST_05075,2,pro,monthly,2024-09-01,2025-11-01,2,0.1,339,305.1,False
SUB_06399,CUST_05075,2,pro,monthly,2025-11-01,,1,0.1,299,269.1,True
SUB_06400,CUST_05076,1,basic,monthly,2024-09-01,,1,0.0,99,99.0,True
SUB_06401,CUST_05077,2,pro,annual,2024-06-01,2024-10-01,2,0.0,339,339.0,False
SUB_06402,CUST_05077,2,pro,annual,2024-10-01,2025-04-01,3,0.0,379,379.0,False
SUB_06403,CUST_05077,2,pro,annual,2025-04-01,,2,0.0,339,339.0,True
SUB_06404,CUST_05078,2,pro,annual,2024-09-01,2025-07-01,1,0.0,299,299.0,False
SUB_06405,CUST_05079,1,basic,monthly,2024-06-01,,1,0.2,99,79.2,True
SUB_06406,CUST_05080,3,enterprise,monthly,2023-12-01,2024-06-01,3,0.2,939,751.2,False
SUB_06407,CUST_05081,3,enterprise,annual,2025-01-01,2025-11-01,4,0.0,1009,1009.0,False
SUB_06408,CUST_05081,3,enterprise,annual,2025-11-01,,5,0.0,1079,1079.0,True
SUB_06409,CUST_05082,2,pro,annual,2025-04-01,,5,0.0,459,459.0,True
SUB_06410,CUST_05083,1,basic,annual,2023-07-01,,1,0.0,99,99.0,True
SUB_06411,CUST_05084,1,basic,monthly,2024-01-01,2024-03-01,1,0.0,99,99.0,False
SUB_06412,CUST_05085,1,basic,monthly,2025-05-01,,1,0.0,99,99.0,True
SUB_06413,CUST_05086,1,basic,monthly,2025-12-01,,1,0.1,99,89.1,True
SUB_06414,CUST_05087,1,basic,monthly,2024-11-01,2025-02-01,1,0.0,99,99.0,False
SUB_06415,CUST_05088,2,pro,annual,2025-12-01,,4,0.1,419,377.1,True
SUB_06416,CUST_05089,2,pro,monthly,2023-12-01,,1,0.0,299,299.0,True
SUB_06417,CUST_05090,1,basic,annual,2025-11-01,,1,0.0,99,99.0,True
SUB_06418,CUST_05091,1,basic,monthly,2023-12-01,2025-02-01,1,0.0,99,99.0,False
SUB_06419,CUST_05091,1,basic,monthly,2025-02-01,,2,0.0,99,99.0,True
SUB_06420,CUST_05092,1,basic,annual,2024-09-01,,1,0.0,99,99.0,True
SUB_06421,CUST_05093,2,pro,annual,2023-03-01,2023-10-01,5,0.1,459,413.1,False
SUB_06422,CUST_05093,2,pro,annual,2023-10-01,2025-11-01,6,0.1,499,449.1,False
SUB_06423,CUST_05094,2,pro,monthly,2024-06-01,2025-06-01,1,0.0,299,299.0,False
SUB_06424,CUST_05095,2,pro,monthly,2023-12-01,2024-01-01,4,0.1,419,377.1,False
SUB_06425,CUST_05095,2,pro,monthly,2024-01-01,,3,0.1,379,341.1,True
SUB_06426,CUST_05096,2,pro,monthly,2025-08-01,,4,0.0,419,419.0,True
SUB_06427,CUST_05097,1,basic,monthly,2023-07-01,2024-08-01,1,0.0,99,99.0,False
SUB_06428,CUST_05098,2,pro,monthly,2024-08-01,,8,0.0,579,579.0,True
SUB_06429,CUST_05099,1,basic,annual,2024-05-01,,1,0.0,99,99.0,True
SUB_06430,CUST_05100,2,pro,monthly,2023-04-01,2024-06-01,1,0.0,299,299.0,False
SUB_06431,CUST_05101,1,basic,monthly,2024-09-01,,1,0.0,99,99.0,True
SUB_06432,CUST_05102,2,pro,annual,2023-07-01,,5,0.1,459,413.1,True
SUB_06433,CUST_05103,1,basic,monthly,2024-09-01,2025-05-01,1,0.0,99,99.0,False
SUB_06434,CUST_05104,2,pro,annual,2025-06-01,,2,0.0,339,339.0,True
SUB_06435,CUST_05105,2,pro,annual,2023-09-01,2023-10-01,2,0.0,339,339.0,False
SUB_06436,CUST_05105,2,pro,annual,2023-10-01,,3,0.0,379,379.0,True
SUB_06437,CUST_05106,1,basic,monthly,2023-10-01,,1,0.0,99,99.0,True
SUB_06438,CUST_05107,1,basic,monthly,2023-11-01,2025-01-01,1,0.2,99,79.2,False
SUB_06439,CUST_05107,1,basic,monthly,2025-01-01,,2,0.2,99,79.2,True
SUB_06440,CUST_05108,1,basic,annual,2023-07-01,2025-01-01,5,0.1,99,89.1,False
SUB_06441,CUST_05108,1,basic,annual,2025-01-01,,6,0.1,99,89.1,True
SUB_06442,CUST_05109,2,pro,monthly,2025-02-01,,2,0.0,339,339.0,True
SUB_06443,CUST_05110,2,pro,monthly,2025-12-01,,2,0.0,339,339.0,True
SUB_06444,CUST_05111,2,pro,monthly,2023-09-01,,4,0.0,419,419.0,True
SUB_06445,CUST_05112,3,enterprise,annual,2023-11-01,2024-12-01,7,0.0,1219,1219.0,False
SUB_06446,CUST_05113,2,pro,annual,2025-04-01,2025-08-01,9,0.0,619,619.0,False
SUB_06447,CUST_05113,2,pro,annual,2025-08-01,,8,0.0,579,579.0,True
SUB_06448,CUST_05114,2,pro,monthly,2025-02-01,2025-09-01,1,0.0,299,299.0,False
SUB_06449,CUST_05115,1,basic,monthly,2023-06-01,2025-05-01,1,0.0,99,99.0,False
SUB_06450,CUST_05116,1,basic,annual,2024-12-01,,1,0.0,99,99.0,True
SUB_06451,CUST_05117,1,basic,monthly,2024-02-01,,1,0.0,99,99.0,True
SUB_06452,CUST_05118,2,pro,annual,2024-07-01,2025-08-01,4,0.0,419,419.0,False
SUB_06453,CUST_05118,2,pro,annual,2025-08-01,2025-12-01,5,0.0,459,459.0,False
SUB_06454,CUST_05118,2,pro,annual,2025-12-01,,4,0.0,419,419.0,True
SUB_06455,CUST_05119,1,basic,annual,2024-01-01,2024-12-01,1,0.0,99,99.0,False
SUB_06456,CUST_05119,1,basic,annual,2024-12-01,,2,0.0,99,99.0,True
SUB_06457,CUST_05120,1,basic,annual,2024-08-01,,1,0.1,99,89.1,True
SUB_06458,CUST_05121,2,pro,annual,2025-11-01,,1,0.2,299,239.2,True
SUB_06459,CUST_05122,3,enterprise,annual,2025-11-01,,6,0.1,1149,1034.1,True
SUB_06460,CUST_05123,1,basic,annual,2023-12-01,,1,0.0,99,99.0,True
SUB_06461,CUST_05124,1,basic,annual,2025-01-01,,1,0.0,99,99.0,True
SUB_06462,CUST_05125,3,enterprise,annual,2025-03-01,,7,0.3,1219,853.3,True
SUB_06463,CUST_05126,2,pro,monthly,2023-02-01,2023-11-01,3,0.0,379,379.0,False
SUB_06464,CUST_05127,2,pro,monthly,2025-10-01,,4,0.0,419,419.0,True
SUB_06465,CUST_05128,2,pro,monthly,2023-07-01,,1,0.1,299,269.1,True
SUB_06466,CUST_05129,1,basic,monthly,2023-10-01,2025-01-01,1,0.0,99,99.0,False
SUB_06467,CUST_05130,3,enterprise,annual,2025-06-01,2025-08-01,7,0.2,1219,975.2,False
SUB_06468,CUST_05130,3,enterprise,annual,2025-08-01,2025-11-01,8,0.2,1289,1031.2,False
SUB_06469,CUST_05130,3,enterprise,annual,2025-11-01,,9,0.2,1359,1087.2,True
SUB_06470,CUST_05131,2,pro,annual,2024-05-01,,10,0.3,659,461.3,True
SUB_06471,CUST_05132,2,pro,monthly,2023-09-01,,1,0.0,299,299.0,True
SUB_06472,CUST_05133,2,pro,annual,2023-07-01,2024-06-01,3,0.1,379,341.1,False
SUB_06473,CUST_05133,2,pro,annual,2024-06-01,,2,0.1,339,305.1,True
SUB_06474,CUST_05134,1,basic,monthly,2024-07-01,,1,0.1,99,89.1,True
SUB_06475,CUST_05135,1,basic,monthly,2023-06-01,,1,0.0,99,99.0,True
SUB_06476,CUST_05136,1,basic,monthly,2024-11-01,,1,0.0,99,99.0,True
SUB_06477,CUST_05137,3,enterprise,annual,2024-10-01,,10,0.1,1429,1286.1,True
SUB_06478,CUST_05138,1,basic,monthly,2024-09-01,,1,0.0,99,99.0,True
SUB_06479,CUST_05139,2,pro,monthly,2023-04-01,,1,0.0,299,299.0,True
SUB_06480,CUST_05140,2,pro,annual,2025-01-01,,1,0.1,299,269.1,True
SUB_06481,CUST_05141,1,basic,monthly,2023-04-01,2023-11-01,1,0.0,99,99.0,False
SUB_06482,CUST_05142,2,pro,annual,2025-03-01,,2,0.3,339,237.3,True
SUB_06483,CUST_05143,1,basic,monthly,2025-11-01,,1,0.0,99,99.0,True
SUB_06484,CUST_05144,1,basic,monthly,2024-11-01,2025-12-01,1,0.0,99,99.0,False
SUB_06485,CUST_05145,1,basic,annual,2025-12-01,,1,0.0,99,99.0,True
SUB_06486,CUST_05146,3,enterprise,monthly,2023-01-01,2023-09-01,6,0.3,1149,804.3,False
SUB_06487,CUST_05146,3,enterprise,monthly,2023-09-01,2024-07-01,7,0.3,1219,853.3,False
SUB_06488,CUST_05146,3,enterprise,monthly,2024-07-01,,8,0.3,1289,902.3,True
SUB_06489,CUST_05147,1,basic,annual,2024-03-01,,1,0.0,99,99.0,True
SUB_06490,CUST_05148,1,basic,annual,2024-09-01,2024-11-01,1,0.0,99,99.0,False
SUB_06491,CUST_05149,1,basic,monthly,2025-10-01,2025-11-01,1,0.0,99,99.0,False
SUB_06492,CUST_05150,1,basic,monthly,2024-03-01,2024-10-01,1,0.0,99,99.0,False
SUB_06493,CUST_05150,1,basic,monthly,2024-10-01,2025-12-01,2,0.0,99,99.0,False
SUB_06494,CUST_05150,1,basic,monthly,2025-12-01,,3,0.0,99,99.0,True
SUB_06495,CUST_05151,1,basic,monthly,2025-08-01,,1,0.0,99,99.0,True
SUB_06496,CUST_05152,1,basic,monthly,2025-09-01,,1,0.0,99,99.0,True
SUB_06497,CUST_05153,2,pro,monthly,2023-11-01,2024-03-01,1,0.0,299,299.0,False
SUB_06498,CUST_05154,2,pro,monthly,2025-07-01,2025-10-01,1,0.1,299,269.1,False
SUB_06499,CUST_05155,3,enterprise,monthly,2024-08-01,,5,0.0,1079,1079.0,True
SUB_06500,CUST_05156,3,enterprise,annual,2025-05-01,,9,0.2,1359,1087.2,True
SUB_06501,CUST_05157,2,pro,monthly,2025-10-01,,2,0.0,339,339.0,True
SUB_06502,CUST_05158,1,basic,monthly,2024-10-01,2025-10-01,1,0.0,99,99.0,False
SUB_06503,CUST_05159,1,basic,monthly,2023-08-01,2025-08-01,1,0.0,99,99.0,False
SUB_06504,CUST_05159,1,basic,monthly,2025-08-01,,2,0.0,99,99.0,True
SUB_06505,CUST_05160,2,pro,monthly,2023-01-01,2023-06-01,1,0.0,299,299.0,False
SUB_06506,CUST_05161,1,basic,monthly,2025-10-01,,1,0.0,99,99.0,True
SUB_06507,CUST_05162,1,basic,annual,2023-03-01,2025-07-01,3,0.1,99,89.1,False
SUB_06508,CUST_05163,2,pro,monthly,2023-11-01,2024-11-01,2,0.1,339,305.1,False
SUB_06509,CUST_05164,1,basic,monthly,2024-03-01,,1,0.1,99,89.1,True
SUB_06510,CUST_05165,1,basic,monthly,2023-04-01,2023-11-01,1,0.0,99,99.0,False
SUB_06511,CUST_05166,3,enterprise,annual,2023-04-01,2025-06-01,5,0.1,1079,971.1,False
SUB_06512,CUST_05166,3,enterprise,annual,2025-06-01,,4,0.1,1009,908.1,True
SUB_06513,CUST_05167,1,basic,annual,2024-07-01,,10,0.0,99,99.0,True
SUB_06514,CUST_05168,1,basic,monthly,2023-05-01,,1,0.0,99,99.0,True
SUB_06515,CUST_05169,2,pro,annual,2025-02-01,,3,0.0,379,379.0,True
SUB_06516,CUST_05170,3,enterprise,monthly,2023-08-01,2025-01-01,2,0.0,869,869.0,False
SUB_06517,CUST_05170,3,enterprise,monthly,2025-01-01,,1,0.0,799,799.0,True
SUB_06518,CUST_05171,2,pro,monthly,2024-12-01,2025-06-01,3,0.1,379,341.1,False
SUB_06519,CUST_05171,2,pro,monthly,2025-06-01,2025-12-01,4,0.1,419,377.1,False
SUB_06520,CUST_05172,2,pro,monthly,2025-06-01,,4,0.1,419,377.1,True
SUB_06521,CUST_05173,3,enterprise,monthly,2023-10-01,2025-09-01,7,0.1,1219,1097.1,False
SUB_06522,CUST_05173,3,enterprise,monthly,2025-09-01,,8,0.1,1289,1160.1,True
SUB_06523,CUST_05174,1,basic,monthly,2024-09-01,2024-11-01,1,0.0,99,99.0,False
SUB_06524,CUST_05175,1,basic,monthly,2025-12-01,,1,0.0,99,99.0,True
SUB_06525,CUST_05176,2,pro,monthly,2023-11-01,2024-08-01,2,0.0,339,339.0,False
SUB_06526,CUST_05177,3,enterprise,annual,2025-01-01,,9,0.3,1359,951.3,True
SUB_06527,CUST_05178,2,pro,annual,2024-03-01,,4,0.2,419,335.2,True
SUB_06528,CUST_05179,1,basic,monthly,2024-10-01,,1,0.0,99,99.0,True
SUB_06529,CUST_05180,1,basic,monthly,2024-06-01,2024-10-01,1,0.0,99,99.0,False
SUB_06530,CUST_05181,2,pro,monthly,2024-06-01,2024-12-01,3,0.1,379,341.1,False
SUB_06531,CUST_05181,2,pro,monthly,2024-12-01,2025-03-01,4,0.1,419,377.1,False
SUB_06532,CUST_05182,2,pro,annual,2023-02-01,2023-03-01,2,0.1,339,305.1,False
SUB_06533,CUST_05182,2,pro,annual,2023-03-01,2023-09-01,3,0.1,379,341.1,False
SUB_06534,CUST_05182,2,pro,annual,2023-09-01,2024-08-01,4,0.1,419,377.1,False
SUB_06535,CUST_05182,2,pro,annual,2024-08-01,2025-08-01,5,0.1,459,413.1,False
SUB_06536,CUST_05182,2,pro,annual,2025-08-01,,6,0.1,499,449.1,True
SUB_06537,CUST_05183,2,pro,monthly,2023-07-01,2023-10-01,3,0.0,379,379.0,False
SUB_06538,CUST_05183,2,pro,monthly,2023-10-01,2023-12-01,4,0.0,419,419.0,False
SUB_06539,CUST_05184,1,basic,monthly,2023-11-01,2024-06-01,1,0.0,99,99.0,False
SUB_06540,CUST_05184,1,basic,monthly,2024-06-01,,2,0.0,99,99.0,True
SUB_06541,CUST_05185,2,pro,annual,2023-12-01,2024-04-01,3,0.2,379,303.2,False
SUB_06542,CUST_05185,2,pro,annual,2024-04-01,2024-10-01,2,0.2,339,271.2,False
SUB_06543,CUST_05185,2,pro,annual,2024-10-01,2025-06-01,3,0.2,379,303.2,False
SUB_06544,CUST_05185,2,pro,annual,2025-06-01,,4,0.2,419,335.2,True
SUB_06545,CUST_05186,1,basic,monthly,2023-12-01,,1,0.0,99,99.0,True
SUB_06546,CUST_05187,2,pro,annual,2024-11-01,2024-12-01,3,0.1,379,341.1,False
SUB_06547,CUST_05187,2,pro,annual,2024-12-01,,4,0.1,419,377.1,True
SUB_06548,CUST_05188,1,basic,monthly,2025-02-01,2025-07-01,1,0.0,99,99.0,False
SUB_06549,CUST_05189,1,basic,monthly,2024-10-01,2025-06-01,1,0.0,99,99.0,False
SUB_06550,CUST_05190,2,pro,annual,2024-09-01,2025-04-01,3,0.2,379,303.2,False
SUB_06551,CUST_05190,2,pro,annual,2025-04-01,2025-05-01,2,0.2,339,271.2,False
SUB_06552,CUST_05190,2,pro,annual,2025-05-01,,1,0.2,299,239.2,True
SUB_06553,CUST_05191,2,pro,monthly,2023-07-01,2024-05-01,3,0.0,379,379.0,False
SUB_06554,CUST_05191,2,pro,monthly,2024-05-01,2025-08-01,4,0.0,419,419.0,False
SUB_06555,CUST_05191,2,pro,monthly,2025-08-01,,5,0.0,459,459.0,True
SUB_06556,CUST_05192,3,enterprise,annual,2023-01-01,2024-10-01,8,0.2,1289,1031.2,False
SUB_06557,CUST_05192,3,enterprise,annual,2024-10-01,2025-05-01,9,0.2,1359,1087.2,False
SUB_06558,CUST_05192,3,enterprise,annual,2025-05-01,,8,0.2,1289,1031.2,True
SUB_06559,CUST_05193,2,pro,annual,2025-09-01,,2,0.2,339,271.2,True
SUB_06560,CUST_05194,2,pro,annual,2024-12-01,,3,0.3,379,265.3,True
SUB_06561,CUST_05195,2,pro,annual,2023-04-01,2023-09-01,8,0.3,579,405.3,False
SUB_06562,CUST_05195,2,pro,annual,2023-09-01,2024-01-01,9,0.3,619,433.3,False
SUB_06563,CUST_05195,2,pro,annual,2024-01-01,,10,0.3,659,461.3,True
SUB_06564,CUST_05196,1,basic,monthly,2024-04-01,,1,0.0,99,99.0,True
SUB_06565,CUST_05197,2,pro,annual,2024-06-01,2025-10-01,2,0.0,339,339.0,False
SUB_06566,CUST_05197,2,pro,annual,2025-10-01,,3,0.0,379,379.0,True
SUB_06567,CUST_05198,3,enterprise,annual,2025-08-01,2025-12-01,6,0.0,1149,1149.0,False
SUB_06568,CUST_05198,3,enterprise,annual,2025-12-01,,7,0.0,1219,1219.0,True
SUB_06569,CUST_05199,1,basic,monthly,2024-07-01,,1,0.1,99,89.1,True
SUB_06570,CUST_05200,1,basic,monthly,2025-12-01,,1,0.0,99,99.0,True
SUB_06571,CUST_05201,2,pro,annual,2024-10-01,,3,0.1,379,341.1,True
SUB_06572,CUST_05202,3,enterprise,annual,2024-12-01,2025-09-01,8,0.1,1289,1160.1,False
SUB_06573,CUST_05202,3,enterprise,annual,2025-09-01,2025-10-01,9,0.1,1359,1223.1,False
SUB_06574,CUST_05202,3,enterprise,annual,2025-10-01,,8,0.1,1289,1160.1,True
SUB_06575,CUST_05203,1,basic,monthly,2024-12-01,,1,0.0,99,99.0,True
SUB_06576,CUST_05204,1,basic,monthly,2025-10-01,,1,0.0,99,99.0,True
SUB_06577,CUST_05205,2,pro,monthly,2025-12-01,,3,0.1,379,341.1,True
