event_id,customer_id,subscription_id,event_date,event_type,old_plan_id,new_plan_id,old_locations,new_locations,old_discount_pct,new_discount_pct
EVT_09858,CUST_02583,SUB_02583,2025-10-19,signup,,1,,1,,0.0
EVT_09859,CUST_03512,SUB_03512,2025-10-19,signup,,2,,4,,0.3
EVT_09860,CUST_03514,SUB_03514,2025-10-19,signup,,2,,3,,0.1
EVT_09861,CUST_04586,SUB_04586,2025-10-19,signup,,3,,8,,0.0
EVT_09862,CUST_06457,SUB_06457,2025-10-19,signup,,2,,2,,0.0
EVT_09863,CUST_00282,SUB_00282,2025-10-20,signup,,1,,1,,0.0
EVT_09864,CUST_01128,SUB_01128,2025-10-20,signup,,1,,1,,0.0
EVT_09865,CUST_02427,SUB_02427,2025-10-20,signup,,2,,1,,0.0
EVT_09866,CUST_02462,SUB_02462,2025-10-20,signup,,1,,2,,0.0
EVT_09867,CUST_02671,SUB_02671,2025-10-20,signup,,3,,8,,0.0
EVT_09868,CUST_02764,SUB_02764,2025-10-20,signup,,1,,1,,0.1
EVT_09869,CUST_03063,SUB_03063,2025-10-20,signup,,3,,6,,0.2
EVT_09870,CUST_05284,SUB_05284,2025-10-20,signup,,3,,9,,0.3
EVT_09871,CUST_05873,SUB_05873,2025-10-20,signup,,3,,9,,0.1
EVT_09872,CUST_01280,SUB_01280,2025-10-21,signup,,2,,1,,0.0
EVT_09873,CUST_01461,SUB_01461,2025-10-21,signup,,1,,1,,0.1
EVT_09874,CUST_02007,SUB_02007,2025-10-21,signup,,3,,7,,0.2
EVT_09875,CUST_03964,SUB_03964,2025-10-21,signup,,2,,2,,0.0
EVT_09876,CUST_04017,SUB_04017,2025-10-21,signup,,1,,1,,0.0
EVT_09877,CUST_00982,SUB_00982,2025-10-22,signup,,1,,1,,0.0
EVT_09878,CUST_02757,SUB_02757,2025-10-22,signup,,2,,2,,0.0
EVT_09879,CUST_02986,SUB_02986,2025-10-22,signup,,2,,1,,0.1
EVT_09880,CUST_03929,SUB_03929,2025-10-22,signup,,2,,1,,0.0
EVT_09881,CUST_06500,SUB_06500,2025-10-22,signup,,1,,1,,0.0
EVT_09882,CUST_00253,SUB_00253,2025-10-23,signup,,2,,2,,0.3
EVT_09883,CUST_04138,SUB_04138,2025-10-23,signup,,2,,3,,0.2
EVT_09884,CUST_04918,SUB_04918,2025-10-23,signup,,2,,4,,0.0
EVT_09885,CUST_05633,SUB_05633,2025-10-23,signup,,1,,1,,0.0
EVT_09886,CUST_06886,SUB_06886,2025-10-23,signup,,3,,1,,0.0
EVT_09887,CUST_01063,SUB_01063,2025-10-24,signup,,2,,3,,0.1
EVT_09888,CUST_01813,SUB_01813,2025-10-24,signup,,1,,1,,0.0
EVT_09889,CUST_05063,SUB_05063,2025-10-24,signup,,2,,4,,0.1
EVT_09890,CUST_05204,SUB_05204,2025-10-24,signup,,1,,1,,0.0
EVT_09891,CUST_00580,SUB_00580,2025-10-25,signup,,1,,1,,0.0
EVT_09892,CUST_03339,SUB_03339,2025-10-25,signup,,1,,1,,0.0
EVT_09893,CUST_03774,SUB_03774,2025-10-25,signup,,1,,1,,0.0
EVT_09894,CUST_04679,SUB_04679,2025-10-25,signup,,2,,1,,0.0
EVT_09895,CUST_05048,SUB_05048,2025-10-25,signup,,3,,7,,0.0
EVT_09896,CUST_05932,SUB_05932,2025-10-25,signup,,1,,1,,0.0
EVT_09897,CUST_06487,SUB_06487,2025-10-25,signup,,1,,1,,0.0
EVT_09898,CUST_03693,SUB_03693,2025-10-26,signup,,2,,1,,0.0
EVT_09899,CUST_05997,SUB_05997,2025-10-26,signup,,2,,6,,0.2
EVT_09900,CUST_06011,SUB_06011,2025-10-26,signup,,1,,1,,0.0
EVT_09901,CUST_06989,SUB_06989,2025-10-26,signup,,2,,2,,0.2
EVT_09902,CUST_00672,SUB_00672,2025-10-27,signup,,1,,1,,0.0
EVT_09903,CUST_02263,SUB_02263,2025-10-27,signup,,3,,1,,0.0
EVT_09904,CUST_03307,SUB_03307,2025-10-27,signup,,1,,1,,0.0
EVT_09905,CUST_03330,SUB_03330,2025-10-27,signup,,1,,1,,0.0
EVT_09906,CUST_01161,SUB_01161,2025-10-28,signup,,2,,2,,0.1
EVT_09907,CUST_01809,SUB_01809,2025-10-28,signup,,1,,1,,0.0
EVT_09908,CUST_03040,SUB_03040,2025-10-28,signup,,2,,2,,0.1
EVT_09909,CUST_03245,SUB_03245,2025-10-28,signup,,2,,5,,0.1
EVT_09910,CUST_04347,SUB_04347,2025-10-28,signup,,1,,1,,0.0
EVT_09911,CUST_04795,SUB_04795,2025-10-28,signup,,2,,3,,0.0
EVT_09912,CUST_05841,SUB_05841,2025-10-28,signup,,3,,10,,0.0
EVT_09913,CUST_06316,SUB_06316,2025-10-28,signup,,1,,1,,0.0
EVT_09914,CUST_06435,SUB_06435,2025-10-28,signup,,2,,2,,0.1
EVT_09915,CUST_06983,SUB_06983,2025-10-28,signup,,2,,4,,0.0
EVT_09916,CUST_00801,SUB_00801,2025-10-29,signup,,1,,1,,0.2
EVT_09917,CUST_01865,SUB_01865,2025-10-29,signup,,2,,3,,0.1
EVT_09918,CUST_02602,SUB_02602,2025-10-29,signup,,1,,1,,0.0
EVT_09919,CUST_02948,SUB_02948,2025-10-29,signup,,2,,2,,0.1
EVT_09920,CUST_03401,SUB_03401,2025-10-29,signup,,1,,1,,0.0
EVT_09921,CUST_03737,SUB_03737,2025-10-29,signup,,2,,3,,0.0
EVT_09922,CUST_04073,SUB_04073,2025-10-29,signup,,2,,2,,0.1
EVT_09923,CUST_05161,SUB_05161,2025-10-29,signup,,1,,1,,0.0
EVT_09924,CUST_00935,SUB_00935,2025-10-30,signup,,1,,4,,0.0
EVT_09925,CUST_02390,SUB_02390,2025-10-30,signup,,1,,1,,0.0
EVT_09926,CUST_02664,SUB_02664,2025-10-30,signup,,1,,1,,0.0
EVT_09927,CUST_03243,SUB_03243,2025-10-30,signup,,2,,1,,0.0
EVT_09928,CUST_03629,SUB_03629,2025-10-30,signup,,1,,1,,0.0
EVT_09929,CUST_05792,SUB_05792,2025-10-30,signup,,2,,3,,0.1
EVT_09930,CUST_05911,SUB_05911,2025-10-30,signup,,2,,7,,0.0
EVT_09931,CUST_06950,SUB_06950,2025-10-30,signup,,1,,1,,0.1
EVT_09932,CUST_01222,SUB_01222,2025-10-31,signup,,2,,3,,0.0
EVT_09933,CUST_02827,SUB_02827,2025-10-31,signup,,1,,1,,0.0
EVT_09934,CUST_02985,SUB_02985,2025-10-31,signup,,3,,10,,0.0
EVT_09935,CUST_03971,SUB_03971,2025-10-31,signup,,1,,1,,0.0
EVT_09936,CUST_04770,SUB_04770,2025-10-31,signup,,3,,7,,0.0
EVT_09937,CUST_05127,SUB_05127,2025-10-31,signup,,2,,4,,0.0
EVT_09938,CUST_00060,,2025-11-01,churn,1,,1,,0.0,
EVT_09939,CUST_00090,,2025-11-01,expansion,3,3,7,8,0.2,0.2
EVT_09940,CUST_00100,,2025-11-01,expansion,1,1,1,2,0.2,0.2
EVT_09941,CUST_00177,,2025-11-01,expansion,2,2,2,3,0.1,0.1
EVT_09942,CUST_00182,,2025-11-01,churn,1,,1,,0.1,
EVT_09943,CUST_00214,,2025-11-01,churn,2,,2,,0.1,
EVT_09944,CUST_00260,,2025-11-01,churn,1,,1,,0.0,
EVT_09945,CUST_00273,,2025-11-01,expansion,2,2,3,4,0.1,0.1
EVT_09946,CUST_00316,,2025-11-01,churn,1,,1,,0.0,
EVT_09947,CUST_00329,,2025-11-01,churn,1,,1,,0.0,
EVT_09948,CUST_00346,,2025-11-01,churn,2,,4,,0.0,
EVT_09949,CUST_00473,,2025-11-01,churn,1,,1,,0.0,
EVT_09950,CUST_00574,,2025-11-01,expansion,1,1,2,3,0.0,0.0
EVT_09951,CUST_00668,,2025-11-01,churn,2,,3,,0.0,
EVT_09952,CUST_00670,,2025-11-01,expansion,3,3,6,7,0.1,0.1
EVT_09953,CUST_00724,,2025-11-01,expansion,1,1,1,2,0.0,0.0
EVT_09954,CUST_00754,,2025-11-01,churn,1,,1,,0.0,
EVT_09955,CUST_00793,,2025-11-01,expansion,2,2,4,5,0.0,0.0
EVT_09956,CUST_00813,,2025-11-01,expansion,1,1,1,2,0.0,0.0
EVT_09957,CUST_00825,,2025-11-01,expansion,1,1,1,2,0.0,0.0
EVT_09958,CUST_00859,,2025-11-01,churn,1,,1,,0.0,
EVT_09959,CUST_00876,,2025-11-01,churn,1,,1,,0.0,
EVT_09960,CUST_00887,,2025-11-01,expansion,2,2,4,5,0.0,0.0
EVT_09961,CUST_00935,,2025-11-01,churn,1,,4,,0.0,
EVT_09962,CUST_00992,,2025-11-01,churn,1,,1,,0.0,
EVT_09963,CUST_01069,,2025-11-01,churn,1,,1,,0.2,
EVT_09964,CUST_01073,SUB_01073,2025-11-01,signup,,1,,1,,0.0
EVT_09965,CUST_01108,,2025-11-01,churn,1,,2,,0.0,
EVT_09966,CUST_01111,,2025-11-01,expansion,1,1,1,2,0.0,0.0
EVT_09967,CUST_01177,,2025-11-01,expansion,2,2,1,2,0.1,0.1
EVT_09968,CUST_01193,,2025-11-01,expansion,3,3,8,9,0.1,0.1
EVT_09969,CUST_01247,,2025-11-01,churn,2,,3,,0.0,
EVT_09970,CUST_01309,,2025-11-01,contraction,3,3,3,2,0.0,0.0
EVT_09971,CUST_01315,,2025-11-01,expansion,3,3,1,2,0.0,0.0
EVT_09972,CUST_01407,,2025-11-01,contraction,2,2,2,1,0.2,0.2
EVT_09973,CUST_01420,,2025-11-01,churn,1,,1,,0.0,
EVT_09974,CUST_01443,,2025-11-01,expansion,2,2,1,2,0.0,0.0
EVT_09975,CUST_01452,,2025-11-01,contraction,3,3,8,7,0.0,0.0
EVT_09976,CUST_01465,,2025-11-01,expansion,1,1,1,2,0.0,0.0
EVT_09977,CUST_01468,,2025-11-01,contraction,2,2,3,2,0.0,0.0
EVT_09978,CUST_01495,,2025-11-01,churn,1,,1,,0.0,
EVT_09979,CUST_01550,,2025-11-01,churn,1,,1,,0.0,
EVT_09980,CUST_01570,,2025-11-01,contraction,2,2,4,3,0.1,0.1
EVT_09981,CUST_01583,,2025-11-01,expansion,2,2,1,2,0.0,0.0
EVT_09982,CUST_01591,,2025-11-01,churn,1,,1,,0.1,
EVT_09983,CUST_01592,,2025-11-01,churn,1,,1,,0.1,
EVT_09984,CUST_01604,,2025-11-01,contraction,2,2,6,5,0.1,0.1
EVT_09985,CUST_01622,,2025-11-01,churn,1,,1,,0.0,
EVT_09986,CUST_01660,,2025-11-01,expansion,2,2,5,6,0.0,0.0
EVT_09987,CUST_01689,,2025-11-01,expansion,2,2,2,3,0.1,0.1
EVT_09988,CUST_01739,,2025-11-01,expansion,2,2,1,2,0.0,0.0
EVT_09989,CUST_01761,,2025-11-01,expansion,2,2,3,4,0.1,0.1
EVT_09990,CUST_01777,,2025-11-01,expansion,2,2,3,4,0.1,0.1
EVT_09991,CUST_01796,,2025-11-01,expansion,1,1,1,2,0.0,0.0
EVT_09992,CUST_01837,,2025-11-01,churn,1,,2,,0.0,
EVT_09993,CUST_01870,,2025-11-01,churn,1,,1,,0.0,
EVT_09994,CUST_01918,,2025-11-01,contraction,3,3,8,7,0.0,0.0
EVT_09995,CUST_01952,,2025-11-01,churn,1,,1,,0.0,
EVT_09996,CUST_01960,,2025-11-01,churn,1,,1,,0.0,
EVT_09997,CUST_02084,,2025-11-01,expansion,3,3,9,10,0.1,0.1
EVT_09998,CUST_02090,,2025-11-01,expansion,1,1,1,2,0.0,0.0
EVT_09999,CUST_02172,,2025-11-01,churn,1,,1,,0.1,
EVT_10000,CUST_02176,,2025-11-01,expansion,2,2,1,2,0.0,0.0
EVT_10001,CUST_02178,,2025-11-01,churn,1,,3,,0.0,
EVT_10002,CUST_02182,,2025-11-01,expansion,2,2,4,5,0.1,0.1
EVT_10003,CUST_02216,,2025-11-01,churn,1,,1,,0.0,
EVT_10004,CUST_02258,,2025-11-01,expansion,2,2,2,3,0.2,0.2
EVT_10005,CUST_02304,,2025-11-01,churn,1,,1,,0.0,
EVT_10006,CUST_02348,,2025-11-01,churn,1,,2,,0.0,
EVT_10007,CUST_02356,,2025-11-01,churn,1,,1,,0.0,
EVT_10008,CUST_02472,,2025-11-01,churn,3,,2,,0.0,
EVT_10009,CUST_02536,,2025-11-01,churn,1,,1,,0.1,
EVT_10010,CUST_02542,,2025-11-01,churn,1,,1,,0.0,
EVT_10011,CUST_02543,,2025-11-01,expansion,2,2,1,2,0.0,0.0
EVT_10012,CUST_02605,,2025-11-01,churn,1,,1,,0.0,
EVT_10013,CUST_02663,,2025-11-01,expansion,2,2,1,2,0.0,0.0
EVT_10014,CUST_02665,,2025-11-01,contraction,2,2,4,3,0.0,0.0
EVT_10015,CUST_02684,,2025-11-01,churn,1,,1,,0.1,
EVT_10016,CUST_02704,,2025-11-01,expansion,2,2,2,3,0.3,0.3
EVT_10017,CUST_02717,,2025-11-01,churn,1,,1,,0.0,
EVT_10018,CUST_02762,,2025-11-01,expansion,2,2,3,4,0.1,0.1
EVT_10019,CUST_02797,,2025-11-01,expansion,1,1,1,2,0.0,0.0
EVT_10020,CUST_02805,,2025-11-01,expansion,2,2,2,3,0.0,0.0
EVT_10021,CUST_02812,,2025-11-01,churn,1,,1,,0.0,
EVT_10022,CUST_02824,,2025-11-01,expansion,2,2,2,3,0.0,0.0
EVT_10023,CUST_02856,,2025-11-01,churn,1,,1,,0.0,
EVT_10024,CUST_02863,,2025-11-01,expansion,3,3,4,5,0.0,0.0
EVT_10025,CUST_02875,,2025-11-01,churn,1,,1,,0.1,
EVT_10026,CUST_02975,,2025-11-01,expansion,2,2,3,4,0.1,0.1
EVT_10027,CUST_02984,,2025-11-01,churn,3,,8,,0.0,
EVT_10028,CUST_03013,,2025-11-01,churn,2,,3,,0.0,
EVT_10029,CUST_03024,,2025-11-01,expansion,1,1,1,2,0.0,0.0
EVT_10030,CUST_03047,,2025-11-01,churn,1,,1,,0.1,
EVT_10031,CUST_03052,,2025-11-01,expansion,2,2,1,2,0.0,0.0
EVT_10032,CUST_03060,,2025-11-01,churn,1,,1,,0.0,
EVT_10033,CUST_03091,,2025-11-01,churn,2,,3,,0.1,
EVT_10034,CUST_03092,SUB_03092,2025-11-01,signup,,3,,9,,0.0
EVT_10035,CUST_03112,,2025-11-01,churn,1,,1,,0.1,
EVT_10036,CUST_03211,,2025-11-01,churn,1,,1,,0.0,
EVT_10037,CUST_03220,,2025-11-01,expansion,1,1,1,2,0.0,0.0
EVT_10038,CUST_03246,,2025-11-01,churn,2,,1,,0.0,
EVT_10039,CUST_03259,,2025-11-01,contraction,2,2,3,2,0.0,0.0
EVT_10040,CUST_03348,,2025-11-01,expansion,1,1,1,2,0.1,0.1
EVT_10041,CUST_03372,,2025-11-01,expansion,1,1,1,2,0.0,0.0
EVT_10042,CUST_03398,,2025-11-01,churn,1,,1,,0.1,
EVT_10043,CUST_03461,,2025-11-01,expansion,2,2,1,2,0.0,0.0
EVT_10044,CUST_03494,,2025-11-01,expansion,2,2,4,5,0.2,0.2
EVT_10045,CUST_03500,,2025-11-01,churn,1,,1,,0.0,
EVT_10046,CUST_03502,,2025-11-01,contraction,3,3,7,6,0.0,0.0
EVT_10047,CUST_03515,,2025-11-01,expansion,2,2,5,6,0.0,0.0
EVT_10048,CUST_03543,,2025-11-01,expansion,2,2,3,4,0.0,0.0
EVT_10049,CUST_03548,,2025-11-01,expansion,2,2,1,2,0.1,0.1
EVT_10050,CUST_03603,,2025-11-01,churn,1,,1,,0.1,
EVT_10051,CUST_03620,,2025-11-01,expansion,1,1,1,2,0.2,0.2
EVT_10052,CUST_03621,,2025-11-01,churn,1,,1,,0.0,
EVT_10053,CUST_03637,,2025-11-01,churn,1,,1,,0.0,
EVT_10054,CUST_03665,,2025-11-01,churn,1,,1,,0.0,
EVT_10055,CUST_03679,,2025-11-01,expansion,1,1,1,2,0.0,0.0
EVT_10056,CUST_03689,,2025-11-01,churn,2,,4,,0.0,
EVT_10057,CUST_03722,,2025-11-01,expansion,1,1,1,2,0.0,0.0
EVT_10058,CUST_03803,,2025-11-01,churn,1,,1,,0.1,
EVT_10059,CUST_03805,,2025-11-01,contraction,2,2,5,4,0.2,0.2
EVT_10060,CUST_03865,,2025-11-01,expansion,2,2,1,2,0.1,0.1
EVT_10061,CUST_03888,,2025-11-01,churn,2,,2,,0.3,
EVT_10062,CUST_03964,,2025-11-01,expansion,2,2,2,3,0.0,0.0
EVT_10063,CUST_04040,,2025-11-01,churn,1,,1,,0.0,
EVT_10064,CUST_04063,,2025-11-01,churn,1,,1,,0.0,
EVT_10065,CUST_04160,,2025-11-01,churn,1,,1,,0.0,
EVT_10066,CUST_04188,,2025-11-01,expansion,2,2,2,3,0.2,0.2
EVT_10067,CUST_04246,,2025-11-01,churn,2,,1,,0.0,
EVT_10068,CUST_04273,,2025-11-01,churn,1,,1,,0.0,
EVT_10069,CUST_04338,,2025-11-01,expansion,2,2,1,2,0.0,0.0
EVT_10070,CUST_04374,,2025-11-01,churn,1,,1,,0.0,
EVT_10071,CUST_04442,,2025-11-01,churn,1,,2,,0.2,
EVT_10072,CUST_04444,,2025-11-01,contraction,2,2,3,2,0.1,0.1
EVT_10073,CUST_04450,,2025-11-01,churn,1,,1,,0.0,
EVT_10074,CUST_04452,,2025-11-01,churn,1,,1,,0.0,
EVT_10075,CUST_04528,,2025-11-01,churn,1,,1,,0.0,
EVT_10076,CUST_04539,,2025-11-01,churn,2,,4,,0.0,
EVT_10077,CUST_04608,,2025-11-01,churn,1,,2,,0.1,
EVT_10078,CUST_04629,,2025-11-01,churn,1,,1,,0.0,
EVT_10079,CUST_04645,,2025-11-01,expansion,2,2,4,5,0.0,0.0
EVT_10080,CUST_04659,,2025-11-01,churn,1,,1,,0.1,
EVT_10081,CUST_04669,,2025-11-01,churn,1,,1,,0.0,
EVT_10082,CUST_04693,,2025-11-01,expansion,2,2,4,5,0.2,0.2
EVT_10083,CUST_04720,,2025-11-01,expansion,2,2,1,2,0.0,0.0
EVT_10084,CUST_04826,,2025-11-01,expansion,2,2,3,4,0.2,0.2
EVT_10085,CUST_04836,,2025-11-01,expansion,2,2,4,5,0.1,0.1
EVT_10086,CUST_04876,,2025-11-01,expansion,3,3,8,9,0.2,0.2
EVT_10087,CUST_04898,,2025-11-01,expansion,1,1,1,2,0.0,0.0
EVT_10088,CUST_04938,,2025-11-01,expansion,1,1,3,4,0.1,0.1
EVT_10089,CUST_05011,,2025-11-01,expansion,3,3,9,10,0.1,0.1
EVT_10090,CUST_05020,,2025-11-01,churn,1,,1,,0.0,
EVT_10091,CUST_05074,,2025-11-01,churn,2,,2,,0.0,
EVT_10092,CUST_05075,,2025-11-01,contraction,2,2,2,1,0.1,0.1
EVT_10093,CUST_05081,,2025-11-01,expansion,3,3,4,5,0.0,0.0
EVT_10094,CUST_05093,,2025-11-01,churn,2,,6,,0.1,
EVT_10095,CUST_05130,,2025-11-01,expansion,3,3,8,9,0.2,0.2
EVT_10096,CUST_05149,,2025-11-01,churn,1,,1,,0.0,
EVT_10097,CUST_05248,,2025-11-01,churn,1,,1,,0.0,
EVT_10098,CUST_05250,,2025-11-01,churn,1,,1,,0.1,
EVT_10099,CUST_05301,,2025-11-01,churn,1,,1,,0.2,
EVT_10100,CUST_05332,,2025-11-01,contraction,2,2,4,3,0.0,0.0
EVT_10101,CUST_05346,,2025-11-01,churn,2,,1,,0.2,
EVT_10102,CUST_05452,,2025-11-01,churn,1,,1,,0.0,
EVT_10103,CUST_05474,,2025-11-01,expansion,3,3,9,10,0.2,0.2
EVT_10104,CUST_05499,,2025-11-01,expansion,2,2,1,2,0.1,0.1
EVT_10105,CUST_05504,,2025-11-01,churn,2,,3,,0.1,
EVT_10106,CUST_05526,,2025-11-01,contraction,3,3,2,1,0.1,0.1
EVT_10107,CUST_05546,,2025-11-01,churn,2,,1,,0.1,
EVT_10108,CUST_05577,,2025-11-01,expansion,2,2,3,4,0.2,0.2
EVT_10109,CUST_05578,,2025-11-01,expansion,1,1,1,2,0.0,0.0
EVT_10110,CUST_05594,,2025-11-01,churn,1,,1,,0.0,
EVT_10111,CUST_05613,,2025-11-01,expansion,2,2,3,4,0.1,0.1
EVT_10112,CUST_05641,,2025-11-01,churn,2,,2,,0.0,
EVT_10113,CUST_05672,,2025-11-01,expansion,3,3,9,10,0.0,0.0
EVT_10114,CUST_05699,,2025-11-01,churn,1,,1,,0.0,
EVT_10115,CUST_05708,,2025-11-01,churn,1,,1,,0.0,
EVT_10116,CUST_05711,,2025-11-01,churn,1,,1,,0.0,
EVT_10117,CUST_05757,,2025-11-01,churn,1,,1,,0.1,
EVT_10118,CUST_05776,,2025-11-01,churn,1,,1,,0.0,
EVT_10119,CUST_05803,,2025-11-01,expansion,2,2,4,5,0.0,0.0
EVT_10120,CUST_05807,,2025-11-01,expansion,1,1,1,2,0.0,0.0
EVT_10121,CUST_05842,,2025-11-01,expansion,2,2,4,5,0.0,0.0
EVT_10122,CUST_05846,,2025-11-01,churn,2,,1,,0.0,
EVT_10123,CUST_05963,,2025-11-01,expansion,1,1,1,2,0.0,0.0
EVT_10124,CUST_05991,,2025-11-01,churn,1,,1,,0.0,
EVT_10125,CUST_05995,,2025-11-01,expansion,1,1,1,2,0.1,0.1
EVT_10126,CUST_06109,,2025-11-01,expansion,2,2,2,3,0.1,0.1
EVT_10127,CUST_06217,,2025-11-01,expansion,1,1,1,2,0.0,0.0
EVT_10128,CUST_06234,,2025-11-01,churn,1,,2,,0.1,
EVT_10129,CUST_06243,,2025-11-01,churn,1,,1,,0.1,
EVT_10130,CUST_06390,,2025-11-01,churn,1,,1,,0.0,
EVT_10131,CUST_06401,,2025-11-01,churn,1,,1,,0.1,
EVT_10132,CUST_06453,,2025-11-01,churn,1,,1,,0.0,
EVT_10133,CUST_06465,,2025-11-01,churn,1,,1,,0.0,
EVT_10134,CUST_06468,,2025-11-01,contraction,2,2,3,2,0.1,0.1
EVT_10135,CUST_06473,,2025-11-01,contraction,3,3,9,8,0.1,0.1
EVT_10136,CUST_06502,,2025-11-01,churn,1,,1,,0.0,
EVT_10137,CUST_06510,,2025-11-01,expansion,2,2,2,3,0.1,0.1
EVT_10138,CUST_06512,,2025-11-01,expansion,2,2,4,5,0.1,0.1
EVT_10139,CUST_06537,,2025-11-01,expansion,1,1,1,2,0.1,0.1
EVT_10140,CUST_06585,,2025-11-01,expansion,2,2,2,3,0.1,0.1
EVT_10141,CUST_06615,,2025-11-01,churn,1,,1,,0.0,
EVT_10142,CUST_06676,,2025-11-01,churn,1,,1,,0.1,
EVT_10143,CUST_06691,,2025-11-01,expansion,3,3,6,7,0.0,0.0
EVT_10144,CUST_06784,SUB_06784,2025-11-01,signup,,1,,1,,0.0
EVT_10145,CUST_06831,,2025-11-01,expansion,1,1,1,2,0.0,0.0
EVT_10146,CUST_06840,,2025-11-01,churn,2,,3,,0.0,
EVT_10147,CUST_06855,,2025-11-01,expansion,2,2,3,4,0.0,0.0
EVT_10148,CUST_06864,,2025-11-01,churn,2,,1,,0.0,
EVT_10149,CUST_06894,,2025-11-01,expansion,3,3,10,11,0.0,0.0
EVT_10150,CUST_06950,,2025-11-01,churn,1,,1,,0.1,
EVT_10151,CUST_06996,,2025-11-01,churn,2,,5,,0.1,
EVT_10152,CUST_01385,SUB_01385,2025-11-02,signup,,1,,1,,0.0
EVT_10153,CUST_02779,SUB_02779,2025-11-02,signup,,1,,1,,0.1
EVT_10154,CUST_04344,SUB_04344,2025-11-02,signup,,1,,1,,0.1
EVT_10155,CUST_05056,SUB_05056,2025-11-02,signup,,1,,1,,0.0
EVT_10156,CUST_03299,SUB_03299,2025-11-03,signup,,1,,1,,0.0
EVT_10157,CUST_02202,SUB_02202,2025-11-04,signup,,2,,6,,0.2
EVT_10158,CUST_02357,SUB_02357,2025-11-04,signup,,3,,6,,0.3
EVT_10159,CUST_03249,SUB_03249,2025-11-04,signup,,1,,1,,0.1
EVT_10160,CUST_03552,SUB_03552,2025-11-04,signup,,1,,1,,0.0
EVT_10161,CUST_03656,SUB_03656,2025-11-04,signup,,1,,1,,0.0
EVT_10162,CUST_05437,SUB_05437,2025-11-04,signup,,3,,8,,0.1
EVT_10163,CUST_05451,SUB_05451,2025-11-04,signup,,2,,2,,0.2
EVT_10164,CUST_00162,SUB_00162,2025-11-05,signup,,1,,1,,0.0
EVT_10165,CUST_00264,SUB_00264,2025-11-05,signup,,2,,5,,0.0
EVT_10166,CUST_01180,SUB_01180,2025-11-05,signup,,3,,7,,0.2
EVT_10167,CUST_02446,SUB_02446,2025-11-05,signup,,3,,6,,0.0
EVT_10168,CUST_03086,SUB_03086,2025-11-05,signup,,1,,1,,0.0
EVT_10169,CUST_05595,SUB_05595,2025-11-05,signup,,1,,7,,0.1
EVT_10170,CUST_01040,SUB_01040,2025-11-06,signup,,1,,1,,0.0
EVT_10171,CUST_02059,SUB_02059,2025-11-06,signup,,2,,5,,0.1
EVT_10172,CUST_03718,SUB_03718,2025-11-06,signup,,1,,1,,0.0
EVT_10173,CUST_06038,SUB_06038,2025-11-06,signup,,2,,5,,0.3
EVT_10174,CUST_06992,SUB_06992,2025-11-06,signup,,1,,1,,0.1
EVT_10175,CUST_03561,SUB_03561,2025-11-07,signup,,1,,1,,0.1
EVT_10176,CUST_06157,SUB_06157,2025-11-07,signup,,1,,1,,0.0
EVT_10177,CUST_06699,SUB_06699,2025-11-07,signup,,3,,7,,0.0
EVT_10178,CUST_00544,SUB_00544,2025-11-08,signup,,1,,1,,0.1
EVT_10179,CUST_02811,SUB_02811,2025-11-08,signup,,1,,1,,0.0
EVT_10180,CUST_03841,SUB_03841,2025-11-08,signup,,2,,1,,0.0
EVT_10181,CUST_03846,SUB_03846,2025-11-08,signup,,2,,2,,0.0
EVT_10182,CUST_04447,SUB_04447,2025-11-08,signup,,1,,1,,0.1
EVT_10183,CUST_04736,SUB_04736,2025-11-08,signup,,2,,7,,0.0
EVT_10184,CUST_00019,SUB_00019,2025-11-09,signup,,3,,9,,0.2
EVT_10185,CUST_01662,SUB_01662,2025-11-09,signup,,1,,1,,0.0
EVT_10186,CUST_02079,SUB_02079,2025-11-09,signup,,1,,1,,0.1
EVT_10187,CUST_02877,SUB_02877,2025-11-09,signup,,2,,4,,0.0
EVT_10188,CUST_04215,SUB_04215,2025-11-10,signup,,1,,1,,0.0
EVT_10189,CUST_04427,SUB_04427,2025-11-10,signup,,2,,1,,0.1
EVT_10190,CUST_04584,SUB_04584,2025-11-10,signup,,1,,1,,0.0
EVT_10191,CUST_05439,SUB_05439,2025-11-10,signup,,1,,1,,0.0
EVT_10192,CUST_06302,SUB_06302,2025-11-10,signup,,3,,8,,0.2
EVT_10193,CUST_06519,SUB_06519,2025-11-10,signup,,1,,1,,0.0
EVT_10194,CUST_06850,SUB_06850,2025-11-10,signup,,1,,1,,0.1
EVT_10195,CUST_00467,SUB_00467,2025-11-11,signup,,1,,1,,0.0
EVT_10196,CUST_00821,SUB_00821,2025-11-11,signup,,1,,1,,0.1
EVT_10197,CUST_01674,SUB_01674,2025-11-11,signup,,1,,1,,0.1
EVT_10198,CUST_03377,SUB_03377,2025-11-11,signup,,1,,1,,0.0
EVT_10199,CUST_04619,SUB_04619,2025-11-11,signup,,2,,4,,0.0
EVT_10200,CUST_04908,SUB_04908,2025-11-11,signup,,1,,1,,0.0
EVT_10201,CUST_05396,SUB_05396,2025-11-11,signup,,1,,1,,0.0
EVT_10202,CUST_05756,SUB_05756,2025-11-11,signup,,1,,1,,0.0
EVT_10203,CUST_00491,SUB_00491,2025-11-12,signup,,2,,4,,0.0
EVT_10204,CUST_00542,SUB_00542,2025-11-12,signup,,1,,1,,0.0
