customer_id,segment,signup_date,initial_plan_key,initial_contract_type,initial_locations,status
CUST_06076,large,2023-11-17,enterprise,monthly,9,active
CUST_06077,small,2025-07-27,basic,monthly,1,active
CUST_06078,small,2024-10-21,basic,monthly,1,active
CUST_06079,small,2025-12-26,pro,annual,1,active
CUST_06080,large,2024-07-27,enterprise,annual,6,active
CUST_06081,small,2024-11-19,basic,annual,1,active
CUST_06082,mid,2023-06-04,pro,annual,3,active
CUST_06083,mid,2024-06-15,enterprise,annual,3,active
CUST_06084,small,2023-04-02,basic,monthly,1,active
CUST_06085,mid,2025-01-11,pro,annual,3,active
CUST_06086,mid,2023-03-19,pro,monthly,4,active
CUST_06087,small,2023-01-16,pro,monthly,1,active
CUST_06088,small,2025-03-10,basic,annual,1,active
CUST_06089,small,2025-08-25,basic,monthly,1,active
CUST_06090,mid,2023-08-20,pro,monthly,2,active
CUST_06091,mid,2025-08-26,basic,annual,4,active
CUST_06092,mid,2023-09-06,pro,monthly,3,active
CUST_06093,small,2024-09-02,basic,monthly,1,active
CUST_06094,mid,2025-09-01,pro,annual,5,active
CUST_06095,small,2024-06-11,basic,annual,1,active
CUST_06096,mid,2024-07-23,pro,annual,2,active
CUST_06097,mid,2024-09-04,pro,monthly,5,active
CUST_06098,mid,2024-04-13,pro,annual,2,active
CUST_06099,small,2025-10-16,basic,monthly,1,active
CUST_06100,small,2023-10-26,pro,monthly,1,active
CUST_06101,mid,2023-02-13,enterprise,monthly,3,active
CUST_06102,small,2023-10-17,basic,monthly,1,active
CUST_06103,small,2023-10-24,basic,annual,1,active
CUST_06104,small,2025-10-09,basic,monthly,1,active
CUST_06105,small,2025-09-28,basic,monthly,1,active
CUST_06106,mid,2023-02-18,pro,monthly,2,active
CUST_06107,mid,2024-12-01,pro,annual,3,active
CUST_06108,small,2024-11-19,basic,monthly,1,active
CUST_06109,mid,2024-08-15,pro,monthly,4,active
CUST_06110,mid,2024-03-08,pro,monthly,5,active
CUST_06111,small,2025-09-22,basic,annual,1,active
CUST_06112,small,2024-12-09,basic,monthly,1,active
CUST_06113,small,2025-05-08,basic,monthly,1,active
CUST_06114,small,2025-02-23,basic,monthly,1,active
CUST_06115,small,2025-10-06,basic,monthly,1,active
CUST_06116,small,2024-06-15,basic,monthly,1,active
CUST_06117,mid,2025-03-16,pro,monthly,5,active
CUST_06118,mid,2023-11-14,pro,monthly,4,active
CUST_06119,small,2024-07-23,basic,annual,1,active
CUST_06120,small,2023-06-14,pro,monthly,1,active
CUST_06121,small,2025-03-22,basic,annual,1,active
CUST_06122,small,2023-12-21,basic,monthly,1,active
CUST_06123,small,2024-09-26,basic,annual,1,active
CUST_06124,small,2025-12-08,basic,monthly,1,active
CUST_06125,small,2025-11-26,basic,annual,1,active
CUST_06126,small,2025-09-03,basic,annual,1,active
CUST_06127,mid,2025-04-23,pro,monthly,2,active
CUST_06128,mid,2024-08-15,basic,monthly,5,active
CUST_06129,small,2025-07-22,basic,monthly,1,active
CUST_06130,small,2025-05-03,basic,monthly,1,active
CUST_06131,mid,2024-01-14,enterprise,monthly,3,active
CUST_06132,small,2025-11-05,basic,monthly,1,active
CUST_06133,small,2025-09-28,basic,monthly,1,active
CUST_06134,mid,2025-04-18,pro,annual,3,active
CUST_06135,mid,2023-01-30,basic,annual,5,active
CUST_06136,small,2025-07-07,basic,annual,1,active
CUST_06137,small,2023-01-17,basic,monthly,1,active
CUST_06138,mid,2024-01-02,pro,monthly,5,active
CUST_06139,small,2023-04-17,basic,monthly,1,active
CUST_06140,small,2023-11-15,basic,monthly,1,active
CUST_06141,small,2023-08-15,basic,monthly,1,active
CUST_06142,mid,2024-04-12,pro,annual,2,active
CUST_06143,small,2024-08-06,basic,monthly,1,active
CUST_06144,mid,2025-11-14,enterprise,monthly,2,active
CUST_06145,small,2023-05-18,basic,annual,1,active
CUST_06146,large,2024-09-22,enterprise,annual,9,active
CUST_06147,mid,2023-03-09,pro,annual,2,active
CUST_06148,small,2023-11-01,basic,monthly,1,active
CUST_06149,mid,2023-05-24,basic,annual,4,active
CUST_06150,small,2024-11-05,basic,monthly,1,active
CUST_06151,mid,2023-10-17,pro,annual,2,active
CUST_06152,small,2025-07-05,basic,monthly,1,active
CUST_06153,small,2023-11-23,basic,monthly,1,active
CUST_06154,small,2023-11-26,basic,monthly,1,active
CUST_06155,mid,2023-08-29,pro,monthly,4,active
CUST_06156,small,2024-07-12,basic,annual,1,active
CUST_06157,small,2025-06-22,basic,monthly,1,active
CUST_06158,mid,2023-06-14,pro,annual,2,active
CUST_06159,mid,2024-06-24,pro,monthly,5,active
CUST_06160,small,2023-11-18,basic,annual,1,active
CUST_06161,mid,2025-01-14,basic,monthly,4,active
CUST_06162,small,2024-10-26,pro,monthly,1,active
CUST_06163,large,2023-04-15,enterprise,annual,6,active
CUST_06164,small,2025-08-13,basic,monthly,1,active
CUST_06165,mid,2023-09-09,pro,annual,4,active
CUST_06166,mid,2024-06-11,pro,monthly,3,active
CUST_06167,mid,2024-04-07,pro,annual,2,active
CUST_06168,mid,2025-04-29,pro,monthly,2,active
CUST_06169,large,2023-05-10,enterprise,annual,7,active
CUST_06170,mid,2025-12-11,pro,monthly,5,active
CUST_06171,small,2025-05-28,basic,monthly,1,active
CUST_06172,small,2025-08-24,basic,monthly,1,active
CUST_06173,mid,2025-10-09,pro,monthly,2,active
CUST_06174,small,2023-06-11,pro,monthly,1,active
CUST_06175,small,2024-11-12,basic,annual,1,active
CUST_06176,mid,2023-03-30,pro,annual,2,active
CUST_06177,small,2025-05-27,basic,monthly,1,active
CUST_06178,small,2025-11-21,basic,monthly,1,active
CUST_06179,small,2025-05-13,pro,monthly,1,active
CUST_06180,small,2024-05-14,basic,monthly,1,active
CUST_06181,small,2024-10-13,basic,monthly,1,active
CUST_06182,mid,2024-05-06,pro,monthly,4,active
CUST_06183,mid,2024-04-11,basic,annual,3,active
CUST_06184,small,2025-07-06,basic,monthly,1,active
CUST_06185,small,2025-05-19,basic,monthly,1,active
CUST_06186,mid,2025-04-18,basic,monthly,4,active
CUST_06187,large,2023-10-24,enterprise,annual,6,active
CUST_06188,small,2025-09-10,basic,annual,1,active
CUST_06189,small,2025-12-20,basic,monthly,1,active
CUST_06190,small,2025-11-04,pro,monthly,1,active
CUST_06191,small,2024-03-14,pro,monthly,1,active
CUST_06192,small,2024-07-08,basic,monthly,1,active
CUST_06193,small,2024-02-07,pro,annual,1,active
CUST_06194,mid,2023-05-22,pro,annual,2,active
CUST_06195,small,2025-08-29,basic,monthly,1,active
CUST_06196,small,2024-06-20,basic,monthly,1,active
CUST_06197,small,2025-01-08,basic,annual,1,active
CUST_06198,mid,2025-12-22,pro,monthly,2,active
CUST_06199,mid,2023-12-19,pro,annual,2,active
CUST_06200,small,2025-10-06,basic,monthly,1,active
CUST_06201,mid,2024-07-19,pro,annual,3,active
CUST_06202,mid,2025-12-20,pro,annual,2,active
CUST_06203,small,2025-02-09,basic,monthly,1,active
CUST_06204,mid,2024-12-09,pro,monthly,3,active
CUST_06205,large,2023-09-02,enterprise,annual,10,active
CUST_06206,mid,2025-06-06,pro,annual,2,active
CUST_06207,mid,2025-05-24,pro,monthly,3,active
CUST_06208,small,2023-11-11,basic,monthly,1,active
CUST_06209,small,2025-07-07,basic,monthly,1,active
CUST_06210,small,2025-10-23,basic,monthly,1,active
CUST_06211,small,2025-10-08,pro,monthly,1,active
CUST_06212,mid,2025-07-12,pro,monthly,2,active
CUST_06213,large,2023-09-04,enterprise,monthly,9,active
CUST_06214,small,2024-04-22,basic,monthly,1,active
CUST_06215,mid,2024-07-15,pro,monthly,5,active
CUST_06216,small,2025-05-10,basic,annual,1,active
CUST_06217,mid,2023-06-24,pro,annual,4,active
CUST_06218,large,2025-11-18,enterprise,annual,6,active
CUST_06219,small,2025-08-13,pro,annual,1,active
CUST_06220,mid,2025-05-26,pro,annual,3,active
CUST_06221,large,2025-01-11,enterprise,annual,7,active
CUST_06222,mid,2023-04-11,pro,monthly,3,active
CUST_06223,small,2023-07-20,basic,annual,1,active
CUST_06224,small,2024-10-12,basic,annual,1,active
CUST_06225,large,2025-02-09,enterprise,monthly,8,active
CUST_06226,small,2023-12-09,basic,monthly,1,active
CUST_06227,small,2025-09-19,basic,monthly,1,active
CUST_06228,small,2025-03-31,basic,monthly,1,active
CUST_06229,small,2024-10-07,basic,monthly,1,active
CUST_06230,small,2023-02-10,basic,annual,1,active
CUST_06231,small,2025-04-14,pro,monthly,1,active
CUST_06232,small,2024-02-23,basic,monthly,1,active
CUST_06233,small,2023-02-16,basic,monthly,1,active
CUST_06234,mid,2024-05-15,pro,annual,2,active
CUST_06235,large,2024-09-26,enterprise,annual,7,active
CUST_06236,mid,2023-04-20,basic,annual,4,active
CUST_06237,small,2025-04-22,basic,monthly,1,active
CUST_06238,mid,2024-12-25,pro,monthly,3,active
CUST_06239,mid,2023-06-08,pro,annual,3,active
CUST_06240,small,2025-07-04,basic,monthly,1,active
CUST_06241,small,2024-07-19,basic,monthly,1,active
CUST_06242,mid,2025-03-06,pro,monthly,2,active
CUST_06243,small,2025-07-29,basic,annual,1,active
CUST_06244,mid,2025-03-10,pro,monthly,3,active
CUST_06245,small,2025-10-06,basic,monthly,1,active
CUST_06246,mid,2025-07-03,basic,monthly,2,active
CUST_06247,mid,2024-02-05,pro,annual,3,active
CUST_06248,small,2023-06-01,pro,annual,1,active
CUST_06249,large,2023-03-28,enterprise,annual,10,active
CUST_06250,small,2025-07-16,basic,monthly,1,active
CUST_06251,small,2024-03-22,basic,monthly,1,active
CUST_06252,small,2024-04-29,pro,monthly,1,active
CUST_06253,small,2023-08-15,basic,monthly,1,active
CUST_06254,mid,2025-10-10,enterprise,annual,2,active
CUST_06255,large,2025-09-09,enterprise,annual,6,active
CUST_06256,small,2025-01-04,basic,monthly,1,active
CUST_06257,mid,2023-12-20,pro,annual,2,active
CUST_06258,small,2023-04-07,basic,annual,1,active
CUST_06259,mid,2024-07-30,pro,annual,3,active
CUST_06260,small,2023-05-16,basic,monthly,1,active
CUST_06261,small,2023-01-26,basic,monthly,1,active
CUST_06262,small,2024-03-06,basic,monthly,1,active
CUST_06263,mid,2024-07-29,pro,monthly,5,active
CUST_06264,mid,2025-03-31,pro,monthly,3,active
CUST_06265,mid,2023-07-26,pro,monthly,2,active
CUST_06266,small,2025-08-12,basic,monthly,1,active
CUST_06267,mid,2023-06-03,pro,annual,2,active
CUST_06268,mid,2023-02-12,pro,annual,2,active
CUST_06269,small,2023-09-30,basic,monthly,1,active
CUST_06270,small,2025-11-06,pro,monthly,1,active
CUST_06271,mid,2025-08-01,basic,monthly,2,active
CUST_06272,mid,2025-10-30,pro,monthly,4,active
CUST_06273,small,2024-12-24,basic,annual,1,active
CUST_06274,small,2024-03-28,basic,monthly,1,active
CUST_06275,small,2025-05-08,basic,monthly,1,active
CUST_06276,large,2023-05-17,enterprise,annual,6,active
CUST_06277,small,2025-02-08,basic,annual,1,active
CUST_06278,small,2024-02-04,pro,monthly,1,active
CUST_06279,mid,2024-05-25,pro,monthly,3,active
CUST_06280,small,2025-12-25,basic,annual,1,active
CUST_06281,small,2023-09-26,basic,monthly,1,active
CUST_06282,small,2023-12-15,basic,monthly,1,active
CUST_06283,small,2023-05-29,basic,monthly,1,active
CUST_06284,small,2024-02-08,basic,monthly,1,active
CUST_06285,mid,2023-03-01,pro,annual,5,active
CUST_06286,mid,2023-01-09,basic,monthly,5,active
CUST_06287,small,2024-09-24,basic,annual,1,active
CUST_06288,small,2024-02-15,basic,annual,1,active
CUST_06289,mid,2025-01-25,pro,annual,2,active
CUST_06290,small,2025-01-12,basic,monthly,1,active
CUST_06291,mid,2025-06-26,pro,annual,3,active
CUST_06292,mid,2024-06-05,pro,annual,5,active
CUST_06293,small,2025-08-07,basic,monthly,1,active
CUST_06294,small,2025-09-16,basic,monthly,1,active
CUST_06295,small,2024-08-03,basic,monthly,1,active
CUST_06296,mid,2024-05-15,pro,annual,5,active
CUST_06297,small,2023-03-22,basic,annual,1,active
CUST_06298,small,2023-02-11,basic,annual,1,active
CUST_06299,small,2024-02-08,basic,monthly,1,active
CUST_06300,small,2024-08-14,enterprise,monthly,1,active
CUST_06301,small,2025-11-05,basic,monthly,1,active
CUST_06302,small,2025-06-11,basic,annual,1,active
CUST_06303,small,2023-10-16,basic,monthly,1,active
CUST_06304,mid,2025-04-22,pro,annual,5,active
CUST_06305,small,2023-04-18,basic,monthly,1,active
CUST_06306,small,2025-04-15,pro,annual,1,active
CUST_06307,small,2025-11-05,basic,monthly,1,active
CUST_06308,small,2025-04-28,basic,monthly,1,active
CUST_06309,large,2025-12-17,pro,annual,6,active
CUST_06310,small,2023-03-13,basic,monthly,1,active
CUST_06311,mid,2024-07-15,pro,monthly,2,active
CUST_06312,small,2023-04-02,basic,annual,1,active
CUST_06313,mid,2024-03-03,pro,annual,4,active
CUST_06314,mid,2024-02-29,pro,annual,2,active
CUST_06315,small,2023-05-07,basic,annual,1,active
CUST_06316,mid,2025-11-29,pro,annual,3,active
CUST_06317,small,2023-10-16,pro,annual,1,active
CUST_06318,mid,2023-05-21,pro,monthly,2,active
CUST_06319,mid,2024-04-03,enterprise,annual,2,active
CUST_06320,large,2023-10-26,enterprise,monthly,9,active
CUST_06321,mid,2024-07-21,enterprise,annual,2,active
CUST_06322,mid,2023-09-28,pro,annual,2,active
CUST_06323,mid,2023-07-08,pro,annual,3,active
CUST_06324,small,2024-07-16,basic,monthly,1,active
CUST_06325,small,2024-12-17,basic,annual,1,active
CUST_06326,small,2024-06-10,basic,monthly,1,active
CUST_06327,small,2024-05-11,basic,annual,1,active
CUST_06328,small,2023-09-18,basic,monthly,1,active
CUST_06329,small,2025-06-24,basic,monthly,1,active
CUST_06330,small,2025-07-01,basic,monthly,1,active
CUST_06331,mid,2025-11-03,pro,monthly,4,active
CUST_06332,small,2024-05-23,basic,monthly,1,active
CUST_06333,small,2024-09-04,basic,monthly,1,active
CUST_06334,large,2023-07-27,enterprise,annual,9,active
CUST_06335,mid,2024-09-04,pro,annual,5,active
CUST_06336,small,2024-04-22,basic,monthly,1,active
CUST_06337,small,2025-11-16,basic,monthly,1,active
CUST_06338,small,2024-06-25,basic,monthly,1,active
CUST_06339,small,2025-02-13,basic,annual,1,active
CUST_06340,mid,2025-09-28,pro,annual,3,active
CUST_06341,mid,2025-06-24,enterprise,monthly,5,active
CUST_06342,mid,2023-11-24,pro,monthly,2,active
CUST_06343,small,2023-09-15,basic,annual,1,active
CUST_06344,small,2023-09-08,basic,annual,1,active
CUST_06345,mid,2024-08-10,pro,monthly,4,active
CUST_06346,small,2025-06-27,basic,monthly,1,active
CUST_06347,mid,2023-12-18,pro,annual,2,active
CUST_06348,mid,2024-06-30,pro,monthly,2,active
CUST_06349,mid,2023-12-31,pro,annual,5,active
CUST_06350,small,2024-12-23,pro,monthly,1,active
CUST_06351,mid,2024-11-15,pro,monthly,3,active
CUST_06352,small,2024-08-19,basic,monthly,1,active
CUST_06353,mid,2024-08-04,pro,monthly,5,active
CUST_06354,small,2025-02-02,basic,monthly,1,active
CUST_06355,small,2024-04-01,basic,annual,1,active
CUST_06356,small,2025-09-03,basic,monthly,1,active
CUST_06357,small,2025-11-16,basic,monthly,1,active
CUST_06358,small,2025-12-24,basic,annual,1,active
CUST_06359,mid,2024-05-26,enterprise,monthly,3,active
CUST_06360,mid,2025-09-25,pro,monthly,4,active
CUST_06361,small,2025-11-02,basic,annual,1,active
CUST_06362,small,2025-06-15,basic,monthly,1,active
CUST_06363,mid,2023-12-06,pro,annual,3,active
CUST_06364,mid,2024-11-30,pro,annual,2,active
CUST_06365,mid,2023-03-24,pro,annual,3,active
CUST_06366,mid,2025-03-08,pro,annual,5,active
CUST_06367,mid,2025-11-05,pro,annual,2,active
CUST_06368,small,2024-10-16,basic,annual,1,active
CUST_06369,mid,2023-01-09,basic,annual,5,active
CUST_06370,small,2023-09-03,basic,monthly,1,active
CUST_06371,mid,2023-06-06,pro,annual,2,active
CUST_06372,small,2025-06-12,basic,monthly,1,active
CUST_06373,mid,2023-04-20,enterprise,monthly,2,active
CUST_06374,large,2024-03-14,pro,annual,6,active
CUST_06375,small,2024-08-02,pro,annual,1,active
CUST_06376,mid,2025-06-23,basic,monthly,3,active
CUST_06377,small,2023-10-03,basic,annual,1,active
CUST_06378,large,2023-11-11,enterprise,annual,7,active
CUST_06379,small,2025-11-09,basic,monthly,1,active
CUST_06380,large,2023-12-28,enterprise,monthly,7,active
CUST_06381,large,2025-12-30,enterprise,annual,8,active
CUST_06382,small,2023-05-24,basic,monthly,1,active
CUST_06383,small,2023-09-01,basic,monthly,1,active
CUST_06384,small,2025-10-05,basic,monthly,1,active
CUST_06385,small,2023-12-29,basic,monthly,1,active
CUST_06386,small,2025-09-08,basic,monthly,1,active
CUST_06387,small,2023-04-22,basic,monthly,1,active
CUST_06388,small,2023-02-23,pro,monthly,1,active
CUST_06389,small,2023-01-12,basic,monthly,1,active
CUST_06390,small,2023-10-28,basic,annual,1,active
CUST_06391,mid,2025-05-25,pro,monthly,2,active
CUST_06392,mid,2023-10-07,basic,annual,3,active
CUST_06393,small,2023-08-16,basic,monthly,1,active
CUST_06394,small,2023-03-19,basic,monthly,1,active
CUST_06395,large,2025-03-15,enterprise,annual,9,active
CUST_06396,small,2024-07-02,basic,annual,1,active
CUST_06397,mid,2025-02-16,pro,annual,4,active
CUST_06398,small,2025-08-04,basic,monthly,1,active
CUST_06399,large,2025-05-03,enterprise,annual,6,active
CUST_06400,large,2025-02-07,basic,annual,7,active
CUST_06401,small,2023-06-04,basic,monthly,1,active
CUST_06402,mid,2025-05-10,pro,annual,2,active
CUST_06403,small,2025-01-31,basic,monthly,1,active
CUST_06404,large,2024-07-21,pro,annual,8,active
CUST_06405,small,2024-09-15,basic,monthly,1,active
CUST_06406,small,2024-03-17,basic,annual,1,active
CUST_06407,small,2024-03-18,basic,annual,1,active
CUST_06408,small,2023-07-24,basic,monthly,1,active
CUST_06409,small,2023-11-02,basic,monthly,1,active
CUST_06410,small,2025-12-26,basic,monthly,1,active
CUST_06411,large,2025-02-13,enterprise,annual,6,active
CUST_06412,small,2024-05-28,basic,monthly,1,active
CUST_06413,mid,2025-05-27,pro,monthly,2,active
CUST_06414,small,2023-12-25,basic,monthly,1,active
CUST_06415,mid,2023-01-14,pro,annual,2,active
CUST_06416,small,2023-06-05,basic,annual,1,active
CUST_06417,mid,2025-06-20,pro,monthly,3,active
CUST_06418,small,2025-03-10,basic,monthly,1,active
CUST_06419,small,2023-03-16,basic,annual,1,active
CUST_06420,mid,2023-03-25,basic,monthly,2,active
CUST_06421,large,2023-06-13,pro,annual,8,active
CUST_06422,mid,2025-12-22,pro,annual,3,active
CUST_06423,small,2025-03-21,basic,annual,1,active
CUST_06424,mid,2023-03-12,enterprise,annual,4,active
CUST_06425,small,2023-12-20,pro,annual,1,active
CUST_06426,small,2023-06-18,basic,monthly,1,active
CUST_06427,mid,2023-06-15,pro,annual,4,active
CUST_06428,large,2024-06-07,pro,annual,6,active
CUST_06429,small,2025-10-16,basic,monthly,1,active
CUST_06430,small,2024-03-14,basic,annual,1,active
CUST_06431,mid,2025-08-26,pro,annual,3,active
CUST_06432,mid,2023-08-17,enterprise,monthly,5,active
CUST_06433,small,2023-10-15,pro,monthly,1,active
CUST_06434,mid,2024-04-08,pro,monthly,2,active
CUST_06435,mid,2023-06-17,pro,annual,5,active
CUST_06436,small,2025-08-18,pro,monthly,1,active
CUST_06437,large,2024-09-07,enterprise,annual,9,active
CUST_06438,mid,2025-05-14,pro,annual,4,active
CUST_06439,mid,2024-06-01,pro,annual,2,active
CUST_06440,small,2024-12-17,basic,annual,1,active
CUST_06441,small,2024-02-20,pro,monthly,1,active
CUST_06442,small,2024-03-02,basic,annual,1,active
CUST_06443,small,2025-03-07,basic,annual,1,active
CUST_06444,small,2023-05-28,basic,annual,1,active
CUST_06445,small,2024-11-09,basic,monthly,1,active
CUST_06446,mid,2023-12-20,basic,monthly,5,active
CUST_06447,small,2025-07-29,basic,monthly,1,active
CUST_06448,small,2025-01-14,basic,monthly,1,active
CUST_06449,small,2023-08-23,basic,monthly,1,active
CUST_06450,small,2024-10-10,basic,annual,1,active
CUST_06451,small,2023-05-26,basic,monthly,1,active
CUST_06452,small,2024-02-04,pro,monthly,1,active
CUST_06453,mid,2023-11-14,pro,annual,5,active
CUST_06454,mid,2025-04-19,pro,annual,2,active
CUST_06455,small,2024-08-23,basic,monthly,1,active
CUST_06456,large,2024-10-10,enterprise,annual,7,active
CUST_06457,mid,2025-11-06,pro,annual,3,active
CUST_06458,small,2025-04-11,basic,monthly,1,active
CUST_06459,mid,2023-05-13,pro,annual,3,active
CUST_06460,large,2023-07-17,pro,annual,7,active
CUST_06461,small,2024-02-21,basic,monthly,1,active
CUST_06462,small,2024-03-18,basic,annual,1,active
CUST_06463,large,2025-08-08,pro,annual,7,active
CUST_06464,mid,2023-08-30,pro,annual,5,active
CUST_06465,large,2024-04-01,basic,annual,9,active
CUST_06466,large,2023-03-29,enterprise,annual,10,active
CUST_06467,small,2024-01-11,basic,monthly,1,active
CUST_06468,large,2025-06-17,enterprise,annual,9,active
CUST_06469,small,2025-10-31,pro,monthly,1,active
CUST_06470,small,2023-11-29,basic,monthly,1,active
CUST_06471,small,2023-09-01,basic,annual,1,active
CUST_06472,mid,2024-07-17,pro,monthly,3,active
CUST_06473,small,2025-12-10,basic,monthly,1,active
CUST_06474,mid,2025-03-04,enterprise,annual,3,active
CUST_06475,small,2024-05-16,basic,monthly,1,active
CUST_06476,small,2023-07-05,basic,annual,1,active
CUST_06477,mid,2024-12-25,enterprise,monthly,3,active
CUST_06478,large,2024-12-17,enterprise,monthly,6,active
CUST_06479,small,2025-12-25,basic,monthly,1,active
CUST_06480,small,2023-11-02,pro,annual,1,active
CUST_06481,small,2025-07-04,basic,monthly,1,active
CUST_06482,mid,2024-09-07,enterprise,monthly,5,active
CUST_06483,small,2023-04-28,basic,annual,1,active
CUST_06484,large,2023-12-01,enterprise,annual,8,active
CUST_06485,small,2025-09-06,basic,monthly,1,active
CUST_06486,mid,2025-04-21,enterprise,annual,2,active
CUST_06487,mid,2023-07-13,enterprise,monthly,2,active
CUST_06488,mid,2023-05-09,pro,annual,3,active
CUST_06489,large,2024-04-30,enterprise,annual,6,active
CUST_06490,small,2025-02-07,basic,monthly,1,active
CUST_06491,small,2023-01-19,enterprise,monthly,1,active
CUST_06492,large,2024-10-26,enterprise,annual,8,active
CUST_06493,small,2023-02-15,basic,monthly,1,active
CUST_06494,small,2024-08-07,basic,monthly,1,active
CUST_06495,large,2025-03-01,enterprise,annual,9,active
CUST_06496,small,2024-01-19,basic,monthly,1,active
CUST_06497,mid,2024-11-20,pro,monthly,3,active
CUST_06498,small,2025-04-18,pro,monthly,1,active
CUST_06499,mid,2025-08-17,pro,annual,5,active
CUST_06500,small,2024-08-02,basic,monthly,1,active
CUST_06501,small,2025-03-23,pro,monthly,1,active
CUST_06502,small,2023-01-31,basic,monthly,1,active
CUST_06503,small,2025-01-26,basic,monthly,1,active
CUST_06504,small,2023-08-11,basic,monthly,1,active
CUST_06505,mid,2023-03-25,pro,annual,4,active
CUST_06506,small,2024-04-03,basic,monthly,1,active
CUST_06507,mid,2025-08-06,pro,annual,3,active
CUST_06508,mid,2025-09-21,pro,annual,2,active
CUST_06509,small,2023-07-09,basic,annual,1,active
CUST_06510,small,2024-03-10,basic,monthly,1,active
CUST_06511,mid,2024-10-26,pro,annual,5,active
CUST_06512,small,2025-05-07,basic,annual,1,active
CUST_06513,large,2024-04-22,basic,annual,9,active
CUST_06514,mid,2023-12-13,basic,annual,4,active
CUST_06515,large,2025-09-26,basic,annual,7,active
CUST_06516,small,2024-11-02,basic,monthly,1,active
CUST_06517,small,2025-12-22,basic,monthly,1,active
CUST_06518,small,2024-12-23,basic,monthly,1,active
CUST_06519,small,2023-12-09,basic,monthly,1,active
CUST_06520,mid,2023-08-05,enterprise,monthly,2,active
CUST_06521,small,2024-08-29,basic,monthly,1,active
CUST_06522,mid,2024-06-12,enterprise,annual,2,active
CUST_06523,mid,2023-12-05,pro,annual,5,active
CUST_06524,mid,2025-03-23,pro,annual,4,active
CUST_06525,mid,2025-06-15,pro,monthly,3,active
CUST_06526,small,2023-07-24,basic,monthly,1,active
CUST_06527,mid,2023-05-06,pro,monthly,2,active
CUST_06528,small,2024-03-03,basic,monthly,1,active
CUST_06529,small,2023-12-04,basic,annual,1,active
CUST_06530,small,2025-06-23,basic,monthly,1,active
CUST_06531,mid,2025-04-13,pro,monthly,3,active
CUST_06532,small,2023-09-08,basic,monthly,1,active
CUST_06533,mid,2023-10-22,enterprise,annual,3,active
CUST_06534,small,2023-02-24,basic,monthly,1,active
CUST_06535,small,2023-10-02,pro,annual,1,active
CUST_06536,small,2025-01-30,basic,monthly,1,active
CUST_06537,mid,2025-09-06,pro,monthly,4,active
CUST_06538,small,2023-10-01,basic,annual,1,active
CUST_06539,mid,2023-02-03,pro,monthly,3,active
CUST_06540,small,2025-02-11,basic,monthly,1,active
CUST_06541,small,2025-07-15,basic,monthly,1,active
CUST_06542,small,2023-01-04,basic,monthly,1,active
CUST_06543,small,2025-03-13,basic,monthly,1,active
CUST_06544,large,2025-12-12,enterprise,annual,7,active
CUST_06545,small,2023-07-08,basic,monthly,1,active
CUST_06546,small,2023-04-10,basic,monthly,1,active
CUST_06547,small,2025-04-30,basic,monthly,1,active
CUST_06548,small,2024-09-28,basic,monthly,1,active
CUST_06549,small,2025-04-01,basic,annual,1,active
CUST_06550,mid,2023-09-15,enterprise,monthly,2,active
CUST_06551,small,2023-04-04,basic,monthly,1,active
CUST_06552,mid,2024-10-13,pro,annual,5,active
CUST_06553,small,2025-05-07,basic,monthly,1,active
CUST_06554,small,2025-04-04,basic,annual,1,active
CUST_06555,small,2024-07-13,basic,monthly,1,active
CUST_06556,mid,2024-01-17,pro,annual,3,active
CUST_06557,large,2025-12-08,enterprise,annual,7,active
CUST_06558,small,2024-03-25,basic,monthly,1,active
CUST_06559,large,2024-04-28,enterprise,annual,10,active
CUST_06560,large,2023-10-06,enterprise,annual,8,active
CUST_06561,mid,2025-08-17,pro,monthly,2,active
CUST_06562,mid,2023-09-17,pro,monthly,3,active
CUST_06563,small,2025-09-20,basic,monthly,1,active
CUST_06564,small,2023-04-26,basic,annual,1,active
CUST_06565,mid,2023-06-20,pro,monthly,2,active
CUST_06566,mid,2023-05-26,pro,monthly,2,active
CUST_06567,mid,2023-03-18,enterprise,annual,5,active
CUST_06568,mid,2024-05-25,pro,monthly,3,active
CUST_06569,mid,2024-07-22,pro,annual,3,active
CUST_06570,small,2024-06-08,basic,monthly,1,active
CUST_06571,mid,2025-02-09,pro,monthly,2,active
CUST_06572,small,2023-09-27,pro,annual,1,active
CUST_06573,large,2025-04-14,pro,monthly,6,active
CUST_06574,mid,2024-04-06,pro,annual,3,active
CUST_06575,mid,2024-10-05,basic,annual,3,active
CUST_06576,small,2024-06-09,pro,monthly,1,active
CUST_06577,large,2024-06-09,enterprise,annual,10,active
CUST_06578,small,2025-11-20,basic,monthly,1,active
CUST_06579,mid,2023-07-30,pro,annual,5,active
CUST_06580,small,2025-11-27,basic,annual,1,active
CUST_06581,small,2024-07-29,pro,annual,1,active
CUST_06582,small,2023-10-18,pro,annual,1,active
CUST_06583,small,2024-06-13,basic,monthly,1,active
CUST_06584,large,2023-12-11,enterprise,annual,6,active
CUST_06585,large,2024-08-13,enterprise,annual,6,active
CUST_06586,mid,2025-09-12,pro,annual,2,active
CUST_06587,small,2025-08-14,basic,monthly,1,active
CUST_06588,large,2025-03-05,enterprise,annual,9,active
CUST_06589,small,2023-05-16,basic,monthly,1,active
